url,volume,market_cap,company,symbol,news_url
/equities/new-swan-multitech-bo,8000,969640000,New Swan Multitech,NEWS,/equities/new-swan-multitech-bo-news
/equities/sylvan-plyboard,4000,968740000,Sylvan Plyboard,SYLA,/equities/sylvan-plyboard-news
/equities/zeal-global-services,2400,966950000,Zeal Global Services,ZEAL,/equities/zeal-global-services-news
/equities/r-r-financial-consultants,555,964490000,R R Financial Consultants,RRFC,/equities/r-r-financial-consultants-news
/equities/inter-globe-finance-bo,5,963060000,Inter Globe Finance,IGFL,/equities/inter-globe-finance-bo-news
/equities/royal-sense-bo,2000,963030000,Royal Sense,ROYS,/equities/royal-sense-bo-news
/equities/jeevan-scientific-technology-bo,22027,961120000,Jeevan Scientific Technology,JEEV,/equities/jeevan-scientific-technology-bo-news
/equities/mercury-laboratories-ltd,43,960000000,Mercury Laboratories Ltd,MRCU,/equities/mercury-laboratories-ltd-news
/equities/ken-enterprises,21600,959280000,Ken Enterprises,KENE,/equities/ken-enterprises-news
/equities/trust-fintech,21000,958960000,Trust Fintech,TRUF,/equities/trust-fintech-news
/equities/vidli-restaurants-ltd,2353,957550000,Vikram Kamats Hospitality,VIKT,/equities/vidli-restaurants-ltd-news
/equities/sel-manufacturing-co-ltd,9403,955940000,Sel Manufacturing Company,SELM,/equities/sel-manufacturing-co-ltd-news
/equities/ultracab-india-bo,183164,954150000,Ultracab India,ULTA,/equities/ultracab-india-bo-news
/equities/r-s-software-india-ltd,49930,953170000,R S Software India Ltd,RSSI,/equities/r-s-software-india-ltd-news
/equities/bhandari-hosiery-exports-ltd,252625,953000000,Bhandari Hosiery Exports,BHEX,/equities/bhandari-hosiery-exports-ltd-news
/equities/cni-research-bo,86377,952880000,Tomorrow Tech Global Innovations,TOMM,/equities/cni-research-bo-news
/equities/garnet-construction-bo,8773,952300000,Garnet Construction,GARC,/equities/garnet-construction-bo-news
/equities/rukmani-devi-garg-agro-impex-bo,2400,949730000,Rukmani Devi Garg Agro Impex,RUKM,/equities/rukmani-devi-garg-agro-impex-bo-news
/equities/housing-development-and-infra.,231149,948010000,Housing Development,HDIL,/equities/housing-development-and-infra.-news
/equities/mrc-exim,67350,946520000,MRC Exim,MRCE,/equities/mrc-exim-news
/equities/gayatri-tissue-and-papers,0,945000000,Virya Resources,VIRR,/equities/gayatri-tissue-and-papers-news
/equities/dollex-agrotech,4000,943790000,Dollex Agrotech,DOLE,/equities/dollex-agrotech-news
/equities/shri-krishna-devcon-bo,820,943600000,Shri Krishna Devcon,SKRI,/equities/shri-krishna-devcon-bo-news
/equities/narmada-macplast-drip-irriga-sys,138972,942700000,Narmada Macplast Drip Irrigation Systems,NARC,/equities/narmada-macplast-drip-irriga-sys-news
/equities/united-heat-transfer,86000,941650000,United Heat Transfer,UITE,/equities/united-heat-transfer-news
/equities/tokyo-plast-international-ltd,1943,940640000,Tokyo Plast International Ltd,TPLI,/equities/tokyo-plast-international-ltd-news
/equities/prerna-infrabuild-bo,9582,937510000,Prerna Infrabuild,PRFI,/equities/prerna-infrabuild-bo-news
/equities/brace-port-logistics,20800,937430000,Brace Port Logistics,BRAC,/equities/brace-port-logistics-news
/equities/sarthak-metals-ltd,425,937340000,Sarthak Metals,SARH,/equities/sarthak-metals-ltd-news
/equities/joonktollee-tea-industries-bo,135,936140000,Shri Vasuprada Plantations,SRIU,/equities/joonktollee-tea-industries-bo-news
/equities/atlas-jewellery-india-ltd,0,933070000,Atlas Jewellery India Ltd,ATLJ,/equities/atlas-jewellery-india-ltd-news
/equities/kr-rail-engineering,62539,932530000,KR Rail Engineering,KRRA,/equities/kr-rail-engineering-news
/equities/gujarat-containers-bo,100,932250000,Gujarat Containers,GUCT,/equities/gujarat-containers-bo-news
/equities/lohia-securities,0,931710000,Lohia Securities,LOHS,/equities/lohia-securities-news
/equities/cosco-india-bo,533,931230000,COSCO India,COSI,/equities/cosco-india-bo-news
/equities/fervent-synergies-bo,4397,929500000,Fervent Synergies,FERV,/equities/fervent-synergies-bo-news
/equities/basant-agro-tech-india-bo,29367,928930000,Basant Agro Tech India,BATI,/equities/basant-agro-tech-india-bo-news
/equities/rexnord-electronics-and-controls-bo,947,928070000,Rexnord Electronics and Controls,RECL,/equities/rexnord-electronics-and-controls-bo-news
/equities/stard-industries-ltd,39151,925690000,Standard Industries,STDI,/equities/stard-industries-ltd-news
/equities/odyssey-technologies-bo,2610,925500000,Odyssey Tech,ODTH,/equities/odyssey-technologies-bo-news
/equities/spring-fields,547418,924260000,Variman,VARI,/equities/spring-fields-news
/equities/concord-drugs-ltd,4186,922910000,Concord Drugs Ltd,CNCO,/equities/concord-drugs-ltd-news
/equities/my-mudra-fincorp,19200,922740000,My Mudra Fincorp,MYMU,/equities/my-mudra-fincorp-news
/equities/amarjothi-spinning-mills-bo,602,921710000,Amarjothi Spinning Mills,AMSM,/equities/amarjothi-spinning-mills-bo-news
/equities/chetana-education,8000,921060000,Chetana Education,CHEA,/equities/chetana-education-news
/equities/silky-overseas,4000,920120000,Silky Overseas,SILY,/equities/silky-overseas-news
/equities/jetking-infotrain-bo,5570,920020000,Jetking Infotrain,JTKI,/equities/jetking-infotrain-bo-news
/equities/cinevista-ltd,46144,917830000,Cinevista Ltd,CINE,/equities/cinevista-ltd-news
/equities/tayo-rolls-bo,0,917330000,Tayo Rolls,TTYO,/equities/tayo-rolls-bo-news
/equities/ganga-papers-india,3,914360000,Ganga Papers India,GAPA,/equities/ganga-papers-india-news
/equities/indian-emulsifiers,26500,914220000,Indian Emulsifiers,IDIM,/equities/indian-emulsifiers-news
/equities/g-m-polyplast,700,913910000,G M Polyplast,GMPO,/equities/g-m-polyplast-news
/equities/swaraj-automotives-ltd,226,911370000,Sal Automotive,SALU,/equities/swaraj-automotives-ltd-news
/equities/maxposure,3000,909640000,Maxposure,MAXO,/equities/maxposure-news
/equities/shree-salasar-investments,90,907610000,Shree Salasar Investments,SHSA,/equities/shree-salasar-investments-news
/equities/modern-dairies-bo,6044,906690000,Modern Dairies,MDRD,/equities/modern-dairies-bo-news
/equities/vinaditya-trading-co,33808,906060000,Flomic Global Logistics,FLOM,/equities/vinaditya-trading-co-news
/equities/il-fs-transportation-networks-ltd,26262,904640000,IL&FS Transportation,ILFT,/equities/il-fs-transportation-networks-ltd-news
/equities/tanvi-foods-india-ltd,1000,904430000,Tanvi Foods India,TANV,/equities/tanvi-foods-india-ltd-news
/equities/sunsky-logistics-bo,6000,903900000,Sunsky Logistics,SUNY,/equities/sunsky-logistics-bo-news
/equities/titan-securities-bo,7173,900580000,Titan Securities,TSEC,/equities/titan-securities-bo-news
/equities/olatech-solutions,0,899010000,Olatech Solutions,OLAT,/equities/olatech-solutions-news
/equities/surani-steel-tubes,800,898680000,Surani Steel Tubes,SUAN,/equities/surani-steel-tubes-news
/equities/jhs-svendgaard-laboratories,123972,897990000,JHS Svendgaard Laboratories,JHSS,/equities/jhs-svendgaard-laboratories-news
/equities/paras-petrofils-ltd,3598036,895710000,Paras Petrofils Ltd,PARP,/equities/paras-petrofils-ltd-news
/equities/kaytex-fabrics,8800,895180000,Kaytex Fabrics,KAYX,/equities/kaytex-fabrics-news
/equities/shanti-spintex-bo,6000,895060000,Shanti Spintex,SHAX,/equities/shanti-spintex-bo-news
/equities/holmarc-opto-mechatronics,2250,894450000,Holmarc Opto Mechatronics,HOLM,/equities/holmarc-opto-mechatronics-news
/equities/hypersoft-technologies-ltd,1603,889590000,Hypersoft Technologies,HYPE,/equities/hypersoft-technologies-ltd-news
/equities/crop-life-science,14000,888710000,Crop Life Science,CROL,/equities/crop-life-science-news
/equities/advik-industries-ltd,853491,888440000,Advik Capital,ADVK,/equities/advik-industries-ltd-news
/equities/source-natural-foods-herbal-sup-bo,175,888300000,Source Natural Foods and Herbal,SOUC,/equities/source-natural-foods-herbal-sup-bo-news
/equities/kohinoor-foods-ltd,69561,888230000,Kohinoor Foods Ltd,KOFO,/equities/kohinoor-foods-ltd-news
/equities/t-i-global-bo,110,887860000,T & I Global,TIG,/equities/t-i-global-bo-news
/equities/porwal-auto-components-bo,1292,887430000,Porwal Auto Components,PAUC,/equities/porwal-auto-components-bo-news
/equities/gautam-exim,3750,887330000,Gautam Exim,GTAM,/equities/gautam-exim-news
/equities/b-a-packaging-india,553,885450000,B A Packaging India,BAPA,/equities/b-a-packaging-india-news
/equities/kck-industries,340000,885110000,KCK Industries,KCKI,/equities/kck-industries-news
/equities/ashapura-logistics,1000,884540000,Ashapura Logistics,AHAP,/equities/ashapura-logistics-news
/equities/pee-cee-cosma-sope-bo,1509,883850000,Pee Cee Cosma Sope,PCCO,/equities/pee-cee-cosma-sope-bo-news
/equities/cenlub-industries-bo,3294,883620000,Cenlub Ind,CENL,/equities/cenlub-industries-bo-news
/equities/transcorp-international-ltd,8540,882230000,Transcorp International Ltd,TRNS,/equities/transcorp-international-ltd-news
/equities/super-iron-foundry-bo,36000,882180000,Super Iron Foundry,SPEO,/equities/super-iron-foundry-bo-news
/equities/sofcom-systems-ltd-bo,313240,881030000,Sofcom Systems Ltd-BO,SOFC,/equities/sofcom-systems-ltd-bo-news
/equities/j-a-finance,711,880010000,J A Finance,JAFI,/equities/j-a-finance-news
/equities/f-mec-international-finan-services,3171,879400000,F Mec International Financial Services,FMEC,/equities/f-mec-international-finan-services-news
/equities/deep-polymers,12770,878940000,Deep Polymers,DEPP,/equities/deep-polymers-news
/equities/meera-industries-ltd,81274,878860000,Meera Industries,MEER,/equities/meera-industries-ltd-news
/equities/ani-integrated,1200,877710000,ANI Integrated,ANII,/equities/ani-integrated-news
/equities/gujarat-toolroom-bo,4069212,877210000,Gujarat Toolroom,GTLR,/equities/gujarat-toolroom-bo-news
/equities/abhinav-capital-services,15,876650000,Abhinav Capital Services,ACSL,/equities/abhinav-capital-services-news
/equities/digidrive-distributors,103339,875360000,Digidrive Distributors,DIGD,/equities/digidrive-distributors-news
/equities/paramatrix-tech,1200,874670000,Paramatrix Tech,PARX,/equities/paramatrix-tech-news
/equities/graphisads,103200,874530000,Graphisads,GRAH,/equities/graphisads-news
/equities/reliance-chemotex-industries-bo,207,873540000,Reliance Chemotex Ind,RLCH,/equities/reliance-chemotex-industries-bo-news
/equities/landmark-immigration-consultants-bo,17600,873250000,Landmark Immigration Consultants,LANA,/equities/landmark-immigration-consultants-bo-news
/equities/kakatiya-cement-sugar-ind,4717,872230000,Kakatiya Cement Sugar Ind,KKTY,/equities/kakatiya-cement-sugar-ind-news
/equities/aksh-optifibre-ltd,361346,872060000,Aksh Optifibre Ltd,AKSO,/equities/aksh-optifibre-ltd-news
/equities/db-international-stock-brokers,2247,871500000,DB International Stock Brokers,DBSB,/equities/db-international-stock-brokers-news
/equities/ascensive-educare,60000,870260000,Ascensive Educare,ASCE,/equities/ascensive-educare-news
/equities/shine-fashions-india-ltd,68000,870000000,Shine Fashions,SHNE,/equities/shine-fashions-india-ltd-news
/equities/mayank-cattle-food-bo,3000,869400000,Mayank Cattle Food,MAYA,/equities/mayank-cattle-food-bo-news
/equities/mitcon-consultancy-eng-serv,5869,869350000,MITCON Engineering,MITC,/equities/mitcon-consultancy-eng-serv-news
/equities/agri-tech-india-ltd,10145,864570000,Agri Tech India Ltd,AGTL,/equities/agri-tech-india-ltd-news
/equities/gujarat-peanut-agri-products-bo,36800,863960000,Gujarat Peanut Agri Products,GUJE,/equities/gujarat-peanut-agri-products-bo-news
/equities/sharda-ispat,792,863310000,Sharda Ispat,SHIS,/equities/sharda-ispat-news
/equities/umiya-mobile-bo,26000,863150000,Umiya Mobile,UMIA,/equities/umiya-mobile-bo-news
/equities/patel-integrated-logistics-ltd,39230,862860000,Patel Integrated Logistics Ltd,PATL,/equities/patel-integrated-logistics-ltd-news
/equities/akme-star-housing-finance,35252,859920000,Akme Star Housing Finance,STAO,/equities/akme-star-housing-finance-news
/equities/kranti-industries,638,858820000,Kranti Industries,KRAI,/equities/kranti-industries-news
/equities/lmark-property-development,57374,858520000,Lmark Property Development,LAND,/equities/lmark-property-development-news
/equities/hisar-metal-industries-ltd,1769,857520000,Hisar Metal Ind,HISR,/equities/hisar-metal-industries-ltd-news
/equities/vippy-spin-pro-bo,1420,857310000,Vippy Spin Pro,VPPY,/equities/vippy-spin-pro-bo-news
/equities/ansal-buildwell-bo,215,856900000,Ansal Buildwell,ANSB,/equities/ansal-buildwell-bo-news
/equities/dhampure-speciality-sugars-bo,735,856090000,Dhampure Speciality Sugars,DINV,/equities/dhampure-speciality-sugars-bo-news
/equities/cybermate-infotek-bo,54139,853200000,Orchasp,ORCA,/equities/cybermate-infotek-bo-news
/equities/marvel-decor,2000,852010000,Marvel Decor,MALR,/equities/marvel-decor-news
/equities/motor-general-finance-ltd,1952,848900000,Motor & General Finance,MGF,/equities/motor-general-finance-ltd-news
/equities/droneacharya-aerial-innovations,129000,845360000,Droneacharya Aerial Innovations,DRON,/equities/droneacharya-aerial-innovations-news
/equities/energy-development-company-ltd,40810,842170000,Energy Development Company Ltd,EDCO,/equities/energy-development-company-ltd-news
/equities/deepak-spinners-bo,1811,841160000,Deepak Spinners,DPSP,/equities/deepak-spinners-bo-news
/equities/prakash-steelage-ltd,96882,840000000,Prakash Steelage Ltd,PRAA,/equities/prakash-steelage-ltd-news
/equities/atam-valves-ltd,32,838400000,Atam Valves,ATAM,/equities/atam-valves-ltd-news
/equities/transwarranty-finance-ltd,28523,836610000,Transwarranty Finance Ltd,TRFI,/equities/transwarranty-finance-ltd-news
/equities/milton-industries,39600,836150000,Milton Industries,MLTO,/equities/milton-industries-news
/equities/prime-industries,627,835940000,Prime Industries,PRID,/equities/prime-industries-news
/equities/choksi-laboratories-bo,3474,835800000,Choksi Laboratories,CHOA,/equities/choksi-laboratories-bo-news
/equities/amd-industries-ltd,7289,835290000,AMD Industries Ltd,AMDM,/equities/amd-industries-ltd-news
/equities/ai-champdany-industries-ltd-bo,5203,834350000,Ai Champdany,AICI,/equities/ai-champdany-industries-ltd-bo-news
/equities/confidence-futuristic-energetech,8844,833420000,Confidence Futuristic Energetech,CNFI,/equities/confidence-futuristic-energetech-news
/equities/klrf-bo,4286,830910000,Kovilpatti Lakshmi Roller,KOVI,/equities/klrf-bo-news
/equities/klk-electrical-bo,17715,830030000,Edvenswa Enterprises,EDVE,/equities/klk-electrical-bo-news
/equities/amwill-health-care-bo,32400,829550000,Amwill Health Care,AMWI,/equities/amwill-health-care-bo-news
/equities/indian-extractions-bo,91962,829300000,IEL,IELL,/equities/indian-extractions-bo-news
/equities/royal-cushion-vinyl-products-bo,99,828730000,Royal Cushion Vinyl Products,RCVL,/equities/royal-cushion-vinyl-products-bo-news
/equities/kanel-industries-bo,0,828610000,Kanel Ind,KAIN,/equities/kanel-industries-bo-news
/equities/dhanvarsha-finvest-ltd,4002,827280000,Trucap Finance,TRUC,/equities/dhanvarsha-finvest-ltd-news
/equities/vibrant-global-capital,41657,827190000,Vibrant Global Capital,VIGC,/equities/vibrant-global-capital-news
/equities/drs-dilip-roadlines,800,825420000,DRS Dilip Roadlines,DRSD,/equities/drs-dilip-roadlines-news
/equities/prithvi-softech-bo,1152,825380000,Prithvi Exchange India,PRIH,/equities/prithvi-softech-bo-news
/equities/rishiroop-ltd,1360,825180000,Rishiroop Ltd,RISI,/equities/rishiroop-ltd-news
/equities/nukleus-office-solutions-bo,600,824540000,Nukleus Office Solutions,NUKL,/equities/nukleus-office-solutions-bo-news
/equities/lykis-bo,52322,823440000,Lykis,LYKI,/equities/lykis-bo-news
/equities/archit-organosys-bo,2218,821030000,Archit Organosys,ARCI,/equities/archit-organosys-bo-news
/equities/fonebox-retail,4000,820800000,Fonebox Retail,FONB,/equities/fonebox-retail-news
/equities/continental-petroleums-bo,2951,820110000,Continental Petroleums,CTPT,/equities/continental-petroleums-bo-news
/equities/shubham-polyspin,16645,818240000,Shubham Polyspin,SHUH,/equities/shubham-polyspin-news
/equities/auto-pins,638,818110000,Auto Pins,AUPI,/equities/auto-pins-news
/equities/haryana-capfin-bo,4526,817500000,Haryana Capfin,HACA,/equities/haryana-capfin-bo-news
/equities/acme-resources-ltd,2553,817370000,Acme Resources Ltd,ACME,/equities/acme-resources-ltd-news
/equities/digikore-studios,6000,816300000,Digikore Studios,DIGK,/equities/digikore-studios-news
/equities/kaushalya-logistics,26400,816250000,Kaushalya Logistics,KAUH,/equities/kaushalya-logistics-news
/equities/pulsar-international,75061,813850000,Pulsar International,PULS,/equities/pulsar-international-news
/equities/shalimar-wires-industries-bo,7850,812350000,Shalimar Wires Ind,SHWI,/equities/shalimar-wires-industries-bo-news
/equities/radhey-trade-holding,615,812270000,Le Lavoir,LELA,/equities/radhey-trade-holding-news
/equities/spl-industries-ltd,1587,812000000,SPL Industries Ltd,SPND,/equities/spl-industries-ltd-news
/equities/filtra-consultants---engineers,12000,811340000,Filtra Consultants & Engineers,FILR,/equities/filtra-consultants---engineers-news
/equities/apm-industries-bo,518,810430000,APM Ind,APMI,/equities/apm-industries-bo-news
/equities/g-g-engineering,3953063,808090000,G G Engineering,GGEN,/equities/g-g-engineering-news
/equities/jet-freight-logistics-ltd,76224,807430000,Jet Freight Logistics,JETR,/equities/jet-freight-logistics-ltd-news
/equities/zenith-drugs,18400,805990000,Zenith Drugs,ZENH,/equities/zenith-drugs-news
/equities/chatterbox-tech-bo,37200,805070000,Chatterbox Tech,CHAO,/equities/chatterbox-tech-bo-news
/equities/indian-acrylics-bo,11898,803810000,Indian Acrylics,IACR,/equities/indian-acrylics-bo-news
/equities/swarnsarita-gems-bo,91129,802710000,Swarnsarita Gems,SWAM,/equities/swarnsarita-gems-bo-news
/equities/mukesh-babu-financial-services-bo,660,802000000,Mukesh Babu Financial Services,MUKB,/equities/mukesh-babu-financial-services-bo-news
/equities/kemistar-corporation-ltd,34,800500000,Kemistar Corp,KEMI,/equities/kemistar-corporation-ltd-news
/equities/ambey-laboratories,12000,798300000,Ambey Laboratories,AMBY,/equities/ambey-laboratories-news
/equities/itl-industries-bo,1138,797870000,ITL Ind,IDRE,/equities/itl-industries-bo-news
/equities/aakash-exploration-services-ltd,131848,796840000,Aakash Exploration Services,AAKA,/equities/aakash-exploration-services-ltd-news
/equities/nagreeka-exports-ltd,9277,796540000,Nagreeka Exports Ltd,NAGR,/equities/nagreeka-exports-ltd-news
/equities/viaz-tyres,10000,796320000,Viaz Tyres,VIAZ,/equities/viaz-tyres-news
/equities/ambani-organics,2000,795730000,Ambani Organics,AMBN,/equities/ambani-organics-news
/equities/naman-in-store,3200,795720000,Naman In Store,NAMA,/equities/naman-in-store-news
/equities/technichem-organics-bo,8000,795570000,Technichem Organics,TECC,/equities/technichem-organics-bo-news
/equities/pioneer-embroideries-ltd,33620,794420000,Pioneer Embroideries Ltd,PIOE,/equities/pioneer-embroideries-ltd-news
/equities/gayatri-sugars-bo,177595,794310000,Gayatri Sugars,GASU,/equities/gayatri-sugars-bo-news
/equities/polychem-bo,10,791930000,Polychem,POLY,/equities/polychem-bo-news
/equities/supertech-ev-bo,4800,790090000,Supertech EV,SPEE,/equities/supertech-ev-bo-news
/equities/virtualsoft-systems-bo,64566,788330000,Kati Patang Lifestyle,KATI,/equities/virtualsoft-systems-bo-news
/equities/rox-hi-tech,22400,787850000,Rox Hi Tech,ROXH,/equities/rox-hi-tech-news
/equities/narendra-investments-(delhi)-ltd,12725,787820000,Eiko Lifesciences,EIKO,/equities/narendra-investments-(delhi)-ltd-news
/equities/pattech-fitwell-tube-components,1500,786190000,Pattech Fitwell Tube Components,PATT,/equities/pattech-fitwell-tube-components-news
/equities/innovative-tyres-tubes,735,786000000,Innovative Tyres Tubes,INNA,/equities/innovative-tyres-tubes-news
/equities/praruh-tech-bo,4000,780080000,Praruh Tech,PRUH,/equities/praruh-tech-bo-news
/equities/virat-leasing-bo,5,777270000,Virat Leasing,VIRA,/equities/virat-leasing-bo-news
/equities/sanrhea-tech,823,777250000,Sanrhea Tech,SANX,/equities/sanrhea-tech-news
/equities/bharat-immunologicals-bio,8252,774650000,Bharat Immunologicals Bio,BIBC,/equities/bharat-immunologicals-bio-news
/equities/mehul-colours-bo,8000,774300000,Mehul Colours,MEHU,/equities/mehul-colours-bo-news
/equities/raghuvansh-agrofarms-bo,0,772970000,Raghuvansh Agrofarms,RGHU,/equities/raghuvansh-agrofarms-bo-news
/equities/riddhi-corporate,1147,771360000,Riddhi Corporate,RIDI,/equities/riddhi-corporate-news
/equities/sharad-fibres-and-yarn-processors,21020,769920000,Eco Hotels Resorts,ECOH,/equities/sharad-fibres-and-yarn-processors-news
/equities/deep-diamond-india-ltd,7577194,769760000,Deep Diamond India,DEED,/equities/deep-diamond-india-ltd-news
/equities/aurangabad-distillery-ltd,1875,768750000,Alcokraft Distilleries,ALCK,/equities/aurangabad-distillery-ltd-news
/equities/chartered-capital-and-investment-bo,22,767960000,Chartered Capital and Investment,CHCI,/equities/chartered-capital-and-investment-bo-news
/equities/gujarat-hotels-bo,376,767350000,Gujarat Hotels,GHTL,/equities/gujarat-hotels-bo-news
/equities/wall-street-finance-bo,5387,767320000,WSFx Global Pay,WSFX,/equities/wall-street-finance-bo-news
/equities/paragon-fine-speciality-chemical,4800,766990000,Paragon Fine Speciality Chemical,PAAG,/equities/paragon-fine-speciality-chemical-news
/equities/galaxy-entertainment-corp-bo,11028,766580000,Galaxy Cloud,GALO,/equities/galaxy-entertainment-corp-bo-news
/equities/royal-india-corporation-bo,91736,765630000,Royal India,ROYA,/equities/royal-india-corporation-bo-news
/equities/malpani-pipes-fittings-bo,1600,765200000,Malpani Pipes Fittings,MALN,/equities/malpani-pipes-fittings-bo-news
/equities/bonlon-industries,61845,764620000,Bonlon Industries,BNLO,/equities/bonlon-industries-news
/equities/skyline-millars-bo,7189,764260000,Skyline Millars,SLMI,/equities/skyline-millars-bo-news
/equities/mardia-samyoung-capillary-tubes,1924,763320000,Mardia Samyoung Capillary Tubes,MSCT,/equities/mardia-samyoung-capillary-tubes-news
/equities/softrak-venture-investment,53588,761820000,Softrak Venture Investment,SOFV,/equities/softrak-venture-investment-news
/equities/vr-woodart,90,759480000,VR Woodart,VRAT,/equities/vr-woodart-news
/equities/omfurn-india-ltd,6000,758270000,Omfurn,OMFU,/equities/omfurn-india-ltd-news
/equities/saj-hotels,20000,757410000,Saj Hotels,SAJH,/equities/saj-hotels-news
/equities/skp-securities-bo,1212,755780000,SKP Securities,SKPS,/equities/skp-securities-bo-news
/equities/himalya-international-bo,45045,755510000,Himalaya Food International,HIMA,/equities/himalya-international-bo-news
/equities/punj-lloyd,0,755090000,Punj LLoyd,PUJL,/equities/punj-lloyd-news
/equities/wallfort-financial-services-bo,427,754630000,Wallfort Financial Services,WFFS,/equities/wallfort-financial-services-bo-news
/equities/vdeal-system,1800,754600000,Vdeal System,VDEA,/equities/vdeal-system-news
/equities/ramchandra-leasing-and-finance-bo,164238,753990000,Ramchandra Leasing and Finance,RALF,/equities/ramchandra-leasing-and-finance-bo-news
/equities/acknit-industries-bo,127,753920000,Acknit Ind,ACKT,/equities/acknit-industries-bo-news
/equities/greycells-education-bo,3758,753300000,Ironwood Education,IRON,/equities/greycells-education-bo-news
/equities/piccadily-sugar-allied-industr-bo,6347,753210000,Piccadily Sugar and Allied Ind,PICC,/equities/piccadily-sugar-allied-industr-bo-news
/equities/oceanic-foods-ltd,3509,753190000,Oceanic Foods,OCEI,/equities/oceanic-foods-ltd-news
/equities/hov-services-ltd,15678,751920000,HandsOn Global Management,HAND,/equities/hov-services-ltd-news
/equities/banaras-beads-ltd,9903,751640000,Banaras Beads Ltd,BANB,/equities/banaras-beads-ltd-news
/equities/8k-miles-software-services-ltd,11765,750070000,Securekloud Technologies,SECE,/equities/8k-miles-software-services-ltd-news
/equities/steelman-telecom,1200,749420000,Steelman Telecom,STEM,/equities/steelman-telecom-news
/equities/accretion-pharmaceuticals,3600,749220000,Accretion Pharmaceuticals,ACCP,/equities/accretion-pharmaceuticals-news
/equities/eros-international-media-ltd,0,749090000,Eros Media,EROS,/equities/eros-international-media-ltd-news
/equities/glittek-granites-bo,79254,748930000,Glittek Granites,GLIT,/equities/glittek-granites-bo-news
/equities/sundaram-multi-pap-ltd,262131,748730000,Sundaram Multi Pap Ltd,SUMP,/equities/sundaram-multi-pap-ltd-news
/equities/ser-industries-bo,5,746450000,Ser Ind,SERI,/equities/ser-industries-bo-news
/equities/vms-industries-bo,203909,746440000,VMS Ind,VMSI,/equities/vms-industries-bo-news
/equities/techknowgreen-solutions-bo,2400,745650000,Techknowgreen Solutions,TECK,/equities/techknowgreen-solutions-bo-news
/equities/accuracy-shipping,69967,743770000,Accuracy Shipping,ACCU,/equities/accuracy-shipping-news
/equities/agro-phos,16076,740010000,Agro Phos,AGRP,/equities/agro-phos-news
/equities/electro-force,3600,739440000,Electro Force,ELEE,/equities/electro-force-news
/equities/orient-tradelink,29495,738890000,Orient Tradelink,ORIT,/equities/orient-tradelink-news
/equities/srivari-spices-foods,45500,738340000,Srivari Spices Foods,SRIO,/equities/srivari-spices-foods-news
/equities/sonu-infratech,4500,737880000,Sonu Infratech,SONI,/equities/sonu-infratech-news
/equities/future-ventures-india-bo,541711,737710000,Future Consumer,FTRE,/equities/future-ventures-india-bo-news
/equities/jakharia-fabric-ltd,0,737590000,Jakharia Fabric,JAKH,/equities/jakharia-fabric-ltd-news
/equities/waa-solar,6400,736170000,WAA Solar,WAAS,/equities/waa-solar-news
/equities/kore-foods-ltd,5728,736160000,Team24 Consumer Products,TEAC,/equities/kore-foods-ltd-news
/equities/revathi-equipment-ltd,3274,734750000,Semac Consultants,SEMA,/equities/revathi-equipment-ltd-news
/equities/terai-tea-co-bo,49,734710000,Terai Tea Co,TERI,/equities/terai-tea-co-bo-news
/equities/kkalpana-industries-india-limited,30777,733770000,Kkalpana Ind India,KIND,/equities/kkalpana-industries-india-limited-news
/equities/k2-infragen,9600,733760000,K2 Infragen,K2IN,/equities/k2-infragen-news
/equities/vivimed-labs-ltd,608515,732960000,Vivimed Labs Ltd,VVMD,/equities/vivimed-labs-ltd-news
/equities/apoorva-leasing-finance-and-investm,2001,732680000,Apoorva Leasing Finance Investment,APOO,/equities/apoorva-leasing-finance-and-investm-news
/equities/identixweb-bo,4000,730390000,Identixweb,IDEI,/equities/identixweb-bo-news
/equities/wol-3d-india,1000,729080000,WOL 3D India,WOL3,/equities/wol-3d-india-news
/equities/wep-solutions-bo,2354,727370000,Wep Solutions,WEPS,/equities/wep-solutions-bo-news
/equities/gv-films-ltd,781925,727200000,GV Films Ltd,GVFI,/equities/gv-films-ltd-news
/equities/indovation-technologies-bo,6732202,724620000,Titan Intech,TITE,/equities/indovation-technologies-bo-news
/equities/kesar-terminals-infrastructure-bo,42,723550000,Kesar Terminals,KESR,/equities/kesar-terminals-infrastructure-bo-news
/equities/dhruv-consultancy,65,720730000,Dhruv Consultancy,DHUR,/equities/dhruv-consultancy-news
/equities/cargotrans-maritime,6000,720020000,Cargotrans Maritime,CARA,/equities/cargotrans-maritime-news
/equities/accel-transmatic-bo,5469,719660000,Accel,AELL,/equities/accel-transmatic-bo-news
/equities/zenith-birla-india-ltd,131837,718520000,Zenith Steel Pipes & Industries,ZNTH,/equities/zenith-birla-india-ltd-news
/equities/ameya-precision-engineers,2000,717000000,Ameya Precision Engineers,AMEY,/equities/ameya-precision-engineers-news
/equities/blb-ltd,396772,716850000,BLB Ltd,BLB,/equities/blb-ltd-news
/equities/nrb-industrial-bearings-ltd,10678,715530000,NRB Industrial Bearings Ltd,NIBL,/equities/nrb-industrial-bearings-ltd-news
/equities/shri-balaji-valve-components-bo,600,714820000,Shri Balaji Valve Components,SHIJ,/equities/shri-balaji-valve-components-bo-news
/equities/vels-film-international,4800,714460000,Vels Film International,VELS,/equities/vels-film-international-news
